,game_id,date,title,price,score,playtime_forever,playtime_2weeks,downloads,popular_genres,common_genres,unpopular_genres,price_discr
24819,674750.0,2017-08-25,Yet Another Zombie Defense HD,3.99,,,,,Action Indie,Zombies Gore Violent Tower Defense Co-op Survival Online Co-Op Multiplayer Top-Down Shooter 4 Player Local Local Co-Op Local Multiplayer Arena Shooter,,1
24820,439370.0,2017-08-25,Midair,29.99,,,,,Indie Action,Early Access Massively Multiplayer Multiplayer,,3
24821,698470.0,2017-08-25,Hyper Knights - Minion Football,0.0,,,,,Action Adventure Indie,,,
24822,543870.0,2017-08-25,NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,19.99,,,,,Action Adventure Strategy,Anime Fighting,,2
24823,495140.0,2017-08-25,NARUTO: Ultimate Ninja STORM,19.99,,,,,Action Adventure,Anime Fighting,,2
24824,668890.0,2017-08-25,Hiking Simulator 2017,0.99,,,,,Simulation Casual Indie,Walking Simulator Great Soundtrack,,0
24825,479200.0,2017-08-25,Champions of Odin,1.99,,,,,RPG Action Indie Adventure,Early Access,,0
24826,602620.0,2017-08-25,A-10C: Stone Shield Campaign,9.99,,,,,Simulation,,,1
24827,693090.0,2017-08-25,Star Waker,9.99,,,,,Indie Singleplayer Action RPG Adventure,Shoot 'Em Up Space Female Protagonist Controller Pixel Graphics Difficult 2D Arcade Shooter Story Rich Action-Adventure Sci-fi Visual Novel Bullet Hell,Lore-Rich,1
24828,602621.0,2017-08-25,Mi-8MTV2: The Border Campaign,9.99,,,,,Simulation,,,1
24829,696930.0,2017-08-25,Yatsumitsu Fists of Wrath,8.99,,,,,Action Adventure RPG Casual,,,1
24830,650140.0,2017-08-25,"The Seasons, Original Soundtrack",4.99,,,,,Adventure,,,1
24831,649170.0,2017-08-25,The Seasons,7.99,,,,,Adventure,Visual Novel Anime,,1
24832,665440.0,2017-08-25,Civil War: Gettysburg,9.99,,,,,Strategy,,,1
24833,694150.0,2017-08-26,Abyssal Fall,7.99,,,,,Action Indie Casual,,,1
24834,658250.0,2017-08-26,Xtrike,1.99,,,,,Strategy Action Indie,Early Access,,0
24835,696370.0,2017-08-26,BROKE PROTOCOL: Online City RPG,4.99,,,,,Simulation Action Indie RPG,Early Access Massively Multiplayer Open World Multiplayer,,1
24836,689360.0,2017-08-26,The Thirst of Hearts,0.99,,,,,Adventure Casual Indie,,,0
24837,692590.0,2017-08-26,DEFECTIVE,3.99,,,,,Adventure Action Indie,Shooter Atmospheric,,1
24838,695020.0,2017-08-26,Achievement Hunter: Urban,0.99,,,,,Action Adventure Indie Casual,,,0
24839,699820.0,2017-08-26,Mustdashe,3.99,,,,,Action Indie,Early Access,,1
24840,622670.0,2017-08-26,Huusuienbu - Chapter Spring and Summer,15.99,,,,,RPG Strategy Indie Adventure,Early Access Anime Visual Novel Cute,,2
24841,661600.0,2017-08-27,Ambers BOOM,1.99,,,,,Adventure Indie Casual,,,0
24842,619730.0,2017-08-27,Mad Driver,0.99,,,,,Strategy Indie Casual,Racing,,0
24843,682950.0,2017-08-28,Divine Ascent - Map pack,0.99,,,,,Strategy Indie Casual,,,0
24844,645970.0,2017-08-28,Rock of Ages 2 - Classic Pack + Soundtrack,1.99,,,,,Strategy Action Indie,Racing,,0
24845,685870.0,2017-08-28,Homelesshood,1.99,,,,,Action Indie,,,0
24846,690180.0,2017-08-28,Music for The Long Dark -- Volume One,9.99,,,,,Strategy Simulation Indie Adventure,,,1
24847,680160.0,2017-08-28,Heroes of Legionwood - Episode 3,6.99,,,,,RPG Indie Casual,,,1
24848,665930.0,2017-08-28,Rock 'N Roll,5.99,,,,,Action Indie,Arcade Retro Replay Value Difficult Classic,,1
24849,686240.0,2017-08-28,Gunducky Industries,2.99,,,,,Action,,,1
24850,515010.0,2017-08-28,A Duel Hand Disaster: Trackher,7.99,,,,,Action Indie,Early Access Twin Stick Shooter,,1
24851,693380.0,2017-08-28,Neckbeards: Basement Arena,3.99,,,,,Action Indie Casual,Great Soundtrack Retro Local Multiplayer,,1
24852,689920.0,2017-08-28,1bitHeart Original Soundtrack,1.99,,,,,Adventure Indie Casual,,,0
24853,618720.0,2017-08-28,1bitHeart,2.99,,,,,Casual Indie Adventure Singleplayer,Anime Great Soundtrack Visual Novel Detective 2D Mystery Colorful Side Scroller Futuristic Fantasy Sci-fi Episodic Atmospheric Story Rich,Conversation Word Game,1
24854,593380.0,2017-08-28,XCOM 2: War of the Chosen,39.99,,,,,Strategy Action,Turn-Based Tactical Turn-Based Tactics Aliens Sci-fi Zombies Turn-Based Strategy,,3
24855,636710.0,2017-08-28,The Sexy Brutale OST,6.99,,,,,Indie,,,1
24856,434460.0,2017-08-28,Rock of Ages 2: Bigger & Boulder™,14.99,,,,,Strategy Action Indie,Racing Multiplayer Comedy Funny Tower Defense Memes,,2
24857,680860.0,2017-08-28,Evil Labs,10.99,,,,,Simulation Indie Strategy Singleplayer,Early Access Building Base Building Funny,,2
24858,618200.0,2017-08-28,Skylands,13.99,,,,,Adventure Indie Casual Action,Early Access Crafting Survival,,2
24859,688330.0,2017-08-28,Zombie Commando 3D,6.99,,,,,Adventure,Zombies Action-Adventure,,1
24860,634180.0,2017-08-28,Darkarta: A Broken Heart's Quest Standard Edition,3.99,,,,,Adventure Indie Casual Singleplayer,Hidden Object Puzzle Point & Click Female Protagonist Fantasy Classic Great Soundtrack First-Person Historical Romance Atmospheric,Crowdfunded Alternate History,1
24861,669280.0,2017-08-28,Les Quatre Alices,1.99,,,,,Casual Simulation Singleplayer Indie,Visual Novel Short Female Protagonist RPGMaker Multiple Endings Psychological Horror,,0
24862,630460.0,2017-08-28,Fist's Elimination Tower,4.99,,,,,Action Indie,,,1
24863,678280.0,2017-08-28,The Witches' Tea Party Art Book,3.99,,,,,Adventure Indie Casual,,,1
24864,680310.0,2017-08-28,Poker World - Single Player,0.0,,,,,Simulation Casual,Free to Play,,
24865,678270.0,2017-08-28,The Witches' Tea Party Soundtrack,3.99,,,,,Adventure Indie Casual,,,1
24866,692190.0,2017-08-28,Pixel Puzzle Picross,6.99,,,,,Indie Casual,Puzzle,,1
24867,661030.0,2017-08-28,Aliens&Asteroids,0.99,,,,,Casual Indie Action Singleplayer,Early Access Space Bullet Hell Aliens Fast-Paced,,0
24868,656040.0,2017-08-28,The Wolf's Bite,7.99,,,,,Adventure Indie Casual,,,1
24869,676670.0,2017-08-28,The Art of Les Quatre Alices,0.99,,,,,Casual Simulation Singleplayer,Visual Novel Short RPGMaker Multiple Endings Female Protagonist,,0
24870,594950.0,2017-08-28,The Witches' Tea Party,7.99,,,,,Adventure Indie Casual,Great Soundtrack Story Rich Female Protagonist RPGMaker,,1
24871,696680.0,2017-08-29,ARK: Survival Evolved Season Pass,44.99,,,,,Action Adventure RPG Indie,Massively Multiplayer Survival Multiplayer Open World,Dinosaurs,3
24872,658300.0,2017-08-29,WARRIORS ALL-STARS: Naotora-themed costume for Kasumi,1.99,,,,,Action,,,0
24873,683080.0,2017-08-29,A Mazeing Tower Defense,1.99,,,,,Strategy Action Casual,,,0
24874,704260.0,2017-08-29,Las Vegas International  [KLAS] airport for Tower!3D Pro,19.99,,,,,Indie Simulation,,,2
24875,658299.0,2017-08-29,WARRIORS ALL-STARS: Arnice-themed costume for Oka,1.99,,,,,Action,,,0
24876,658298.0,2017-08-29,WARRIORS ALL-STARS: William-themed costume for Lu Bu,1.99,,,,,Action,,,0
24877,658297.0,2017-08-29,WARRIORS ALL-STARS: Ayane-themed costume for Laegrinna,1.99,,,,,Action,,,0
24878,658296.0,2017-08-29,WARRIORS ALL-STARS: Sophie-themed costume for Honoka,1.99,,,,,Action,,,0
24879,658295.0,2017-08-29,WARRIORS ALL-STARS: Zhao Yun-themed costume for Darius,1.99,,,,,Action,,,0
24880,407530.0,2017-08-29,ARK: Survival Of The Fittest,59.99,1.0525,289837.0,6990.0,10493.0,Action Adventure RPG Strategy Singleplayer Indie,Free to Play Survival Multiplayer Open World Massively Multiplayer PvP Crafting First-Person Exploration FPS Sandbox Co-op,Dinosaurs Dragons,3
24881,658294.0,2017-08-29,WARRIORS ALL-STARS: Honoka-themed costume for Arnice,1.99,,,,,Action,,,0
24882,663140.0,2017-08-29,Robby's Adventure,4.99,,,,,Indie Adventure Singleplayer,Platformer Robots Side Scroller Difficult,,1
24883,658301.0,2017-08-29,WARRIORS ALL-STARS: Tokitsugu-themed costume for Nobunyaga,1.99,,,,,Action,,,0
24884,473690.0,2017-08-29,Absolver,29.99,,,,,Action Adventure Indie RPG Singleplayer Strategy,Fighting Multiplayer PvP Open World Online Co-Op MMORPG Difficult Co-op Massively Multiplayer Character Customization Atmospheric,Martial Arts PvE Swordplay,3
24885,682150.0,2017-08-29,Zombitatos: Ultimate Game Of The Year Edition,1.99,,,,,Action Adventure Indie Casual,Memes,,0
24886,690570.0,2017-08-29,Drone Racer: Canyons,0.99,,,,,Casual Indie,Racing Multiplayer,,0
24887,346110.0,2017-08-29,ARK: Survival Evolved,59.99,1.0873267326732672,38546924.0,1063627.0,8286.0,Adventure Action Singleplayer RPG Indie,Survival Open World Multiplayer Crafting Building Base Building Co-op First-Person Sandbox Massively Multiplayer Sci-fi MMORPG Free to Play,Dinosaurs Dragons,3
24888,639310.0,2017-08-29,Shantae: Pirate Queen's Quest,9.99,,,,,Action Adventure Indie,,,1
24889,637727.0,2017-08-29,Rocksmith® 2014 Edition – Remastered – The Flaming Lips - “She Don’t Use Jelly”,2.99,,,,,Casual Simulation,,,1
24890,637728.0,2017-08-29,Rocksmith® 2014 Edition – Remastered – George Strait - “All My Ex’s Live in Texas”,2.99,,,,,Casual Simulation,,,1
24891,637726.0,2017-08-29,Rocksmith® 2014 Edition – Remastered – Escape The Fate - “This War Is Ours (The Guillotine II)”,2.99,,,,,Casual Simulation,,,1
24892,637725.0,2017-08-29,Rocksmith® 2014 Edition – Remastered – Bombay Bicycle Club - “Your Eyes”,2.99,,,,,Casual Simulation,,,1
24893,626200.0,2017-08-29,Dead Alliance™,24.99,,,,,Action,Gore Violent Multiplayer FPS Zombies Shooter,MOBA,3
24894,637724.0,2017-08-29,Rocksmith® 2014 Edition – Remastered – Variety Song Pack XI,9.99,,,,,Casual Simulation,,,1
24895,697260.0,2017-08-29,Dogcoin,0.99,,,,,Indie,,,0
24896,692710.0,2017-08-29,AstronjumpBaby,0.99,,,,,Action Indie,Platformer,,0
24897,691510.0,2017-08-29,Bloons TD 5 - Military Bomb Tower Skin,1.99,,,,,Strategy Action,,,0
24898,703160.0,2017-08-29,Tribal Pass - OST & Art,1.99,,,,,Action Adventure Indie,,,0
24899,584400.0,2017-08-29,Sonic Mania,19.99,,,,,Adventure Action Singleplayer Casual,Great Soundtrack 2D Platformer Retro Classic Pixel Graphics Fast-Paced Colorful Side Scroller Family Friendly Local Co-Op Arcade Multiplayer Action-Adventure Cartoony Remake,,2
24900,662250.0,2017-08-29,Dead Alliance™: Full Game Upgrade,19.99,,,,,Action,Gore Violent,,2
24901,652491.0,2017-08-29,Antihero Oliver Character,0.99,,,,,Strategy Indie,,,0
24902,703560.0,2017-08-29,Gunscape - Seismic,2.99,,,,,Action Indie,,,1
24903,658306.0,2017-08-29,WARRIORS ALL-STARS: Special Costume for Shiki,0.0,,,,,Action,,,
24904,658274.0,2017-08-29,WARRIORS ALL-STARS: Darius-themed costume for Mitsunari,1.99,,,,,Action,,,0
24905,676490.0,2017-08-29,Heroes of Civilizations,0.0,,,,,Strategy Indie,Free to Play Card Game Level Editor,,
24906,675980.0,2017-08-29,Atomic Sky,1.99,,,,,Indie Casual,,,0
24907,577360.0,2017-08-29,Luna and the Moonling,9.99,,,,,Adventure Indie Casual,Early Access Puzzle,,1
24908,610190.0,2017-08-29,WARRIORS ALL-STARS / 無双☆スターズ,59.99,,,,,Action,Hack and Slash Anime,,3
24909,628150.0,2017-08-29,Sangokushi Eiketsuden / 三國志英傑伝,12.99,,,,,RPG,,,2
24910,705990.0,2017-08-29,Gunducky Industries Soundtrack,0.99,,,,,Action,,,0
24911,628110.0,2017-08-29,NOBUNAGA’S AMBITION: Reppuden with Power Up Kit / 信長の野望・烈風伝 with パワーアップキット,19.99,,,,,Strategy,,,2
24912,658272.0,2017-08-29,WARRIORS ALL-STARS: Yukimura-themed costume for Hajime Arima,1.99,,,,,Action,,,0
24913,658275.0,2017-08-29,WARRIORS ALL-STARS: Marie Rose-themed costume for Plachta,1.99,,,,,Action,,,0
24914,658276.0,2017-08-29,WARRIORS ALL-STARS: Mitsunari-themed costume for Zhou Cang,1.99,,,,,Action,,,0
24915,658278.0,2017-08-29,WARRIORS ALL-STARS: Horo-themed costume for Rio,1.99,,,,,Action,,,0
24916,658277.0,2017-08-29,WARRIORS ALL-STARS: Wang Yuanji-themed costume for Christophorus,1.99,,,,,Action,,,0
24917,658279.0,2017-08-29,WARRIORS ALL-STARS: Hajime Arima-themed costume for Zhao Yun,1.99,,,,,Action,,,0
24918,628040.0,2017-08-29,Romance of the Three Kingdoms　VIII with Power Up Kit / 三國志VIII with パワーアップキット,19.99,,,,,Strategy,,,2
24919,658273.0,2017-08-29,WARRIORS ALL-STARS: Plachta-themed costume for Millennia,1.99,,,,,Action,,,0
24920,658291.0,2017-08-29,WARRIORS ALL-STARS: Lu Bu-themed costume for William,1.99,,,,,Action,,,0
24921,689340.0,2017-08-29,LOGistICAL: USA - Florida,5.99,,,,,Strategy Casual Indie,Puzzle,,1
24922,658304.0,2017-08-29,WARRIORS ALL-STARS: Special Costume for Tamaki,0.0,,,,,Action,,,
24923,658293.0,2017-08-29,WARRIORS ALL-STARS: Nobunyaga-themed costume for Tokitsugu,1.99,,,,,Action,,,0
24924,658305.0,2017-08-29,WARRIORS ALL-STARS: Special Costume for Setsuna,0.0,,,,,Action,,,
24925,683240.0,2017-08-29,Apocalypse Knights 2.0 - The Angel Awakens,4.99,,,,,Action Casual RPG,,,1
24926,658290.0,2017-08-29,WARRIORS ALL-STARS: Laegrinna-themed costume for Ayane,1.99,,,,,Action,,,0
24927,658303.0,2017-08-29,WARRIORS ALL-STARS: Christophorus-themed costume for Marie Rose,1.99,,,,,Action,,,0
24928,658292.0,2017-08-29,WARRIORS ALL-STARS: Rio-themed costume for Naotora Ii,1.99,,,,,Action,,,0
24929,658302.0,2017-08-29,WARRIORS ALL-STARS: Zhou Cang-themed costume for Ryu Hayabusa,1.99,,,,,Action,,,0
24930,696460.0,2017-08-30,Pixel Traffic: Circle Rush,0.99,,,,,Casual Indie,Racing Family Friendly Arcade,,0
24931,676770.0,2017-08-30,Island Dash,0.0,,,,,Adventure Indie Casual,Free to Play Multiplayer,,
24932,700670.0,2017-08-30,Wanderland: Armiger Pack,4.99,,,,,Adventure Casual,Free to Play,,1
24933,700680.0,2017-08-30,Wanderland: Collector Pack,4.99,,,,,Adventure Casual,Free to Play,,1
24934,654740.0,2017-08-30,STICK ENGINE,4.99,,,,,Action Adventure Indie,Early Access,,1
24935,700700.0,2017-08-30,Wanderland: Warrior Pack,8.99,,,,,Adventure Casual,Free to Play,,1
24936,680890.0,2017-08-30,Where the Money Is,3.99,,,,,Casual Action Indie Strategy,,,1
24937,408410.0,2017-08-30,X-Morph: Defense,19.99,,,,,Strategy Indie Action Singleplayer,Tower Defense Shooter Co-op Destruction Twin Stick Shooter Local Co-Op Top-Down Shooter Controller Difficult Aliens Sci-fi Futuristic Isometric Replay Value Top-Down,,2
24938,587100.0,2017-08-30,Ys SEVEN,24.99,,,,,RPG Action Adventure,JRPG Great Soundtrack Anime Action RPG,,3
24939,596970.0,2017-08-30,SUNLESS SKIES,24.99,,,,,RPG Adventure Indie,Early Access Lovecraftian Story Rich Steampunk Rogue-like,,3
24940,707690.0,2017-08-30,"I LOVE DROZDOV ""TERRA VIVA""",1.99,,,,,Action Adventure Indie Casual Simulation,,,0
24941,672690.0,2017-08-30,The Nothing,4.99,,,,,Action Indie,,,1
24942,462640.0,2017-08-30,Surf World Series,14.99,,,,,,Sports,,2
24943,267789.0,2017-08-30,Talisman - The Dragon Expansion,6.99,,,,,Strategy RPG Indie,,,1
24944,688260.0,2017-08-30,Morph Girl,3.99,,,,,Indie Casual Simulation Adventure,Visual Novel Horror,FMV,1
24945,688900.0,2017-08-30,Endless Reality,9.99,,,,,Indie Adventure RPG Strategy,,,1
24946,411901.0,2017-08-30,A-10C: Red Flag Campaign,9.99,,,,,Simulation,,,1
24947,706870.0,2017-08-30,X-Morph: Defense - Soundtrack,4.99,,,,,Strategy Action Indie,,,1
24948,608110.0,2017-08-30,Null Vector,0.0,,,,,Indie Action,Early Access Free to Play Difficult Rogue-like Rogue-lite Retro,,
24949,692610.0,2017-08-30,Two Escapes,1.99,,,,,Action Indie Casual,Puzzle-Platformer,,0
24950,377060.0,2017-08-30,On a Roll,19.99,,,,,Action Simulation Indie,Early Access Sports Great Soundtrack,,2
24951,690080.0,2017-08-30,Deadly Traps,0.99,,,,,Action Indie Singleplayer,Platformer Difficult 2D,,0
24952,703420.0,2017-08-30,Fantasy Grounds - The Complete Cities of Sorcery Campaigns (5E),39.99,,,,,Strategy RPG Indie,,,3
24953,700980.0,2017-08-30,Fantasy Grounds - BASIC04: A Miraculous Time (5E),6.99,,,,,Strategy RPG Indie,,,1
24954,705850.0,2017-08-30,Fantasy Grounds - Pathfinder RPG - Strange Aeons AP 2: The Thrushmoor Terror (PFRPG),24.99,,,,,Strategy RPG Indie,,,3
24955,704620.0,2017-08-30,Fantasy Grounds - The Malefactor Class: Revised & Expanded (PFRPG),3.99,,,,,Strategy RPG Indie,,,1
24956,679390.0,2017-08-30,Topdown Showdown,4.99,,,,,Indie,Early Access,,1
24957,700950.0,2017-08-30,Fantasy Grounds - BASIC03: A Giving Time (5E),6.99,,,,,Strategy RPG Indie,,,1
24958,683810.0,2017-08-30,JetFly,0.99,,,,,Action Indie Casual,,,0
24959,658270.0,2017-08-30,"WARRIORS ALL-STARS: Early-unlock the character, Opoona",0.0,,,,,Action,,,
24960,658271.0,2017-08-30,WARRIORS ALL-STARS: Exclusive Costume Set,0.0,,,,,Action,,,
24961,704390.0,2017-08-30,Molecats - Original Soundtrack,3.99,,,,,Indie Casual,,,1
24962,411891.0,2017-08-30,DCS: NEVADA Test and Training Range Map,49.99,,,,,Simulation,,,3
24963,411900.0,2017-08-30,F-15C: Red Flag Campaign,9.99,,,,,Simulation,,,1
24964,697750.0,2017-08-30,Combat Raccoon,1.99,,,,,Action Casual Indie Adventure,Platformer,,0
24965,671750.0,2017-08-30,ColorCode,2.99,,,,,Indie,,,1
24966,693617.0,2017-08-31,Hide and Seek - Horns,1.99,,,,,Indie Casual,Free to Play,,0
24967,693614.0,2017-08-31,Hide and Seek - Medic Hat,0.99,,,,,Indie Casual,Free to Play,,0
24968,693607.0,2017-08-31,Hide and Seek - Miner Hat,1.99,,,,,Indie Casual,Free to Play,,0
24969,693630.0,2017-08-31,Hide and Seek - Small Ears,0.99,,,,,Indie Casual,Free to Play,,0
24970,693620.0,2017-08-31,Hide and Seek - Ninja Headband,0.99,,,,,Indie Casual,Free to Play,,0
24971,693608.0,2017-08-31,Hide and Seek - General's Hat,0.99,,,,,Indie Casual,Free to Play,,0
24972,693631.0,2017-08-31,Hide and Seek - Party Hat,0.99,,,,,Indie Casual,Free to Play,,0
24973,693621.0,2017-08-31,Hide and Seek - Headlamp,0.99,,,,,Indie Casual,Free to Play,,0
24974,693616.0,2017-08-31,Hide and Seek - Lightbulb,1.99,,,,,Indie Casual,Free to Play,,0
24975,693636.0,2017-08-31,Hide and Seek - Mobile Turret,0.99,,,,,Indie Casual,Free to Play,,0
24976,693627.0,2017-08-31,Hide and Seek - Traffic Cone,0.99,,,,,Indie Casual,Free to Play,,0
24977,693610.0,2017-08-31,Hide and Seek - Sombrero,0.99,,,,,Indie Casual,Free to Play,,0
24978,693624.0,2017-08-31,Hide and Seek - Plunger,1.99,,,,,Indie Casual,Free to Play,,0
24979,693628.0,2017-08-31,Hide and Seek - Headphones,0.99,,,,,Indie Casual,Free to Play,,0
24980,693600.0,2017-08-31,Hide and Seek - Porkpie Hat,0.99,,,,,Indie Casual,Free to Play,,0
24981,693641.0,2017-08-31,Hide and Seek - Glowing Scuba Helmet,2.99,,,,,Indie Casual,Free to Play,,1
24982,693635.0,2017-08-31,"Hide and Seek - Glowing ""Ninja Master"" Mask",3.99,,,,,Indie Casual,Free to Play,,1
24983,706150.0,2017-08-31,theHunter™: Call of the Wild - Backpacks,0.0,,,,,Simulation Adventure,Sports,,
24984,681800.0,2017-08-31,Fur Up,1.99,,,,,Action Indie Casual,,,0
24985,698560.0,2017-08-31,Mighty Party: Academy of Enchantress Pack,9.99,,,,,Strategy Action RPG Adventure,Free to Play Massively Multiplayer,,1
24986,621920.0,2017-08-31,Train Simulator: Western Hydraulics Pack Add-On,19.99,,,,,Simulation,,,2
24987,592372.0,2017-08-31,TEKKEN 7 DLC 1 Ultimate TEKKEN BOWL & Additional Costumes,13.99,,,,,Action,Sports,,2
24988,685920.0,2017-08-31,Angry Gnome,2.99,,,,,Adventure Indie Casual,,,1
24989,694670.0,2017-08-31,Charpi,1.99,,,,,Indie Casual,Early Access,,0
24990,613210.0,2017-08-31,BlobCat,9.99,,,,,Indie Strategy Casual,Puzzle,,1
24991,700690.0,2017-08-31,Wanderland: Explorer Pack,4.99,,,,,Adventure Casual,Free to Play,,1
24992,700710.0,2017-08-31,Wanderland: Famous Adventurer Pack,14.99,,,,,Adventure Casual,Free to Play,,2
24993,693615.0,2017-08-31,Hide and Seek - Sun Hat,0.99,,,,,Indie Casual,Free to Play,,0
24994,607400.0,2017-08-31,Necrosphere,4.99,,,,,Action Indie,Platformer Metroidvania Difficult Pixel Graphics Great Soundtrack Horror,,1
24995,693606.0,2017-08-31,Hide and Seek - Halo,2.99,,,,,Casual Indie,Free to Play,,1
24996,702800.0,2017-08-31,鸿源战纪 - Tales of Hongyuan OST,0.0,,,,,RPG,,,
24997,554620.0,2017-08-31,Life is Strange: Before the Storm,16.99,,,,,Singleplayer Adventure Action Indie,Story Rich Choices Matter Great Soundtrack Female Protagonist Atmospheric Episodic Choose Your Own Adventure Third Person Multiple Endings Mystery Walking Simulator Point & Click Psychological Horror Memes,Drama Time Travel,2
24998,693623.0,2017-08-31,Hide and Seek - White Headband,0.0,,,,,Indie Casual,Free to Play,,
24999,693440.0,2017-08-31,CRYLINE,1.99,,,,,Action Adventure Simulation Indie,,,0
25000,679220.0,2017-08-31,HYPER DRIVE ⚠️ The Insane Gravity Race,5.99,,,,,Action Indie Casual Simulation Singleplayer,Early Access Racing Sports Fast-Paced Arcade Colorful Physics Great Soundtrack Difficult Replay Value Minimalist,Cartoon Cinematic,1
25001,633330.0,2017-08-31,The Last Birdling - Digital artbook,3.99,,,,,Indie,,,1
25002,681680.0,2017-08-31,Necrosphere: Original Soundtrack,2.99,,,,,Action Indie,,,1
25003,700420.0,2017-08-31,Gender Bender: Original Soundtrack,1.99,,,,,Action Indie,,,0
25004,693250.0,2017-08-31,Panda Run,0.99,,,,,Adventure Indie Casual,,,0
25005,622060.0,2017-08-31,XOXO Droplets,0.0,,,,,Casual Simulation Indie,Visual Novel Female Protagonist Romance Dating Sim Anime Multiple Endings Funny Comedy,Otome Crowdfunded,
25006,591130.0,2017-08-31,Bunny Madness Anarchy,19.99,,,,,Action Indie,Gore Violent Co-op Shooter Third-Person Shooter Competitive,,2
25007,622710.0,2017-08-31,XOXO Droplets Full Version Extension,19.99,,,,,Simulation Casual Indie Singleplayer,Multiple Endings Romance Visual Novel Dating Sim Female Protagonist Funny Comedy,Otome Crowdfunded,2
25008,596940.0,2017-08-31,Hide and Seek,0.0,,,,,Indie Casual,Free to Play Multiplayer Horror FPS Survival Horror,,
25009,706450.0,2017-08-31,Trainz Route: Coal Country,39.99,,,,,Simulation,,,3
25010,693644.0,2017-08-31,Hide and Seek - Alien Probe Helmet,2.99,,,,,Indie Casual,Free to Play,,1
25011,693601.0,2017-08-31,Hide and Seek - Army Helmet,0.99,,,,,Indie Casual,Free to Play,,0
25012,699160.0,2017-08-31,A Plot Story,4.99,,,,,Casual,,,1
25013,693604.0,2017-08-31,Hide and Seek - Beanie,0.99,,,,,Indie Casual,Free to Play,,0
25014,693613.0,2017-08-31,Hide and Seek - Beer Hat,3.99,,,,,Indie Casual,Free to Play,,1
25015,693612.0,2017-08-31,Hide and Seek - Baseball Cap,0.99,,,,,Indie Casual,Free to Play,,0
25016,693603.0,2017-08-31,Hide and Seek - Boater,0.99,,,,,Indie Casual,Free to Play,,0
25017,693637.0,2017-08-31,Hide and Seek - Chinese Hat,0.99,,,,,Indie Casual,Free to Play,,0
25018,693633.0,2017-08-31,Hide and Seek - Gearhead,0.99,,,,,Indie Casual,Free to Play,,0
25019,693622.0,2017-08-31,Hide and Seek - Crown,0.99,,,,,Indie Casual,Free to Play,,0
25020,503010.0,2017-08-31,Azulgar Star Commanders,14.99,,231.0,0.0,15.0,RPG Action Simulation Adventure Indie,Early Access Sci-fi Space Massively Multiplayer Action RPG,,2
25021,692180.0,2017-08-31,Bad Shooter 2,0.99,,,,,Action Indie Casual,,,0
25022,693590.0,2017-08-31,Hide and Seek - Top Hat,0.99,,,,,Indie Casual,Free to Play,,0
25023,695350.0,2017-08-31,Time Ninja Sakura,0.99,,,,,Action Indie Casual,,,0
25024,629430.0,2017-08-31,The Last Birdling,8.99,,,,,Indie,Visual Novel Anime Story Rich Female Protagonist,,1
25025,614250.0,2017-08-31,Carrier,0.0,,,,,Casual,Free to Play,,
25026,700230.0,2017-08-31,Supreme Ruler: The Great War DLC,19.99,,,,,Strategy Indie Simulation,,,2
25027,693605.0,2017-08-31,Hide and Seek - Celtic Helmet,1.99,,,,,Indie Casual,Free to Play,,0
25028,633331.0,2017-08-31,The Last Birdling - Digital soundtrack,2.99,,,,,Indie,,,1
25029,652960.0,2017-08-31,Life is Strange: Before the Storm DLC - Deluxe Upgrade,0.0,,,,,Adventure Action Singleplayer,Story Rich Great Soundtrack Choices Matter Female Protagonist,,
25030,689430.0,2017-08-31,Hide and Seek - Workout Headband,0.0,,,,,Indie Casual,Free to Play,,
25031,693638.0,2017-08-31,Hide and Seek - Valkyrie Helm,1.99,,,,,Indie Casual,Free to Play,,0
25032,678560.0,2017-08-31,鸿源战纪 - Tales of Hongyuan,12.99,,,,,RPG Singleplayer,Turn-Based Combat Fantasy,,2
25033,556310.0,2017-08-31,TMM: Entourage,9.99,,,,,Indie Casual Strategy,,,1
25034,670080.0,2017-08-31,SuperLuminauts,9.99,,,,,Action Indie,,,1
25035,693618.0,2017-08-31,Hide and Seek - Box Head,1.99,,,,,Indie Casual,Free to Play,,0
25036,693619.0,2017-08-31,Hide and Seek - Unicorn Horn,0.99,,,,,Indie Casual,Free to Play,,0
25037,693639.0,2017-08-31,Hide and Seek - Radar Hat,0.99,,,,,Indie Casual,Free to Play,,0
25038,693602.0,2017-08-31,Hide and Seek - Viking Hat,1.99,,,,,Indie Casual,Free to Play,,0
25039,693634.0,2017-08-31,Hide and Seek - Witch Hat,2.99,,,,,Indie Casual,Free to Play,,1
25040,682020.0,2017-08-31,Karradash - The Lost Dungeons,3.99,,,,,Action RPG,Rogue-like,,1
25041,594540.0,2017-08-31,"SUPER ARMY OF TENTACLES 3, XPACK I: God Makes Gnome Mistakes",1.99,,,,,Adventure RPG Indie,,,0
25042,693626.0,2017-08-31,Hide and Seek - Rainbow Umbrella Hat,1.99,,,,,Indie Casual,Free to Play,,0
25043,662190.0,2017-08-31,The Secret Order 6: Bloodline,9.99,,,,,Adventure Casual Indie Singleplayer,Hidden Object Point & Click Puzzle Female Protagonist Fantasy Great Soundtrack Mystery Family Friendly 2D Atmospheric Story Rich Horror,,1
